Length;Prime;GenPrimeTime;ProbTestOnPrimeTime;TestOnCompTime
2300;406572252753246834747001342127205544394578174461050563953982252169856541787454036652233944747492102889155194347963145633492665488860408333282521328886047790612379876469871368068898781364692462839077424742640954043329059290109650387872855339236965861264579561726369329204345449149379689558758598468194664440083240572149246558384085995620280525289316958706702883570468117055168493190367378491726709923120695598236987982371879012971272863011265158794574286200531887975897903531333518453116577330193306776013222286754905066335270211195451703407833947018929411542040628475808683774713741861861310521295141889258467365481762870748605778962453343350461920485736114626878476820434263364149322826076091;0.2519097210;0.0542271150;0.0000005810
2301;754051888830640388535675981458697298147980529346169237147454970524153366241380868226615894276831519683070225356168398485782874023448951293478101609037622709537313009992173361452824807449787262293475021721247477381759229470421436224992318903250066988478291144790657015714521759386694577342855862036922930428363520926999308668629419767331033443803418803571164726557633622736555892334819518435223804112572885259809202867078982443905538184136634617928948696903600659082643749344400317620666360262439231564081332968036141588402771421452435767102659577753179480719029245123710120250135767058513559091642147122971583361500803714958182238866142712801887538633459597713664180292156875937872191880339637;0.4916797210;0.0541040580;0.0000005740
2302;1712833275278901998358060505008125813528928662393249640345712649110691424708560629659180520906715446144016210468943770552035735354230988605518212867609503539426101257662604643350832528677886122657264615639288740031516554261683086156303421684063242036929392604810514082336908288288374978301748032001829915394344658178037851920114613545024793936353365100850059369038755700358930692938516018020865248575881606252867466746319091213458620024439773347690747316823971667533137429037929265352200949557241582135597194406241913957673685921813598885414907034144158703383229533768581210674977589131127989034701199912735014985680293197734483077310842215579546700608639926706039591857879244037672036778213833;0.2623620440;0.0544739720;0.0000007250
2303;2018480898546774311848370759701786593831881144621119803227135255944679824512580960191070844986911131384274137107105823525779474552053664135066186239501933813166603249842889327094195520279333184008451462961542520887546802310214490819589853940766639939832464590574578623500273293716223202379658871533205649021863298741302234263656861811133712665597269839423582524772866196445928358825609612114062374140137403903595717976107988466317117015976086595248894694978313216949916021899076199759593854464824639792299901440819238552608891445409269987722539724762575285440273128982704774901193445573249547525227858871419907524444827997718382314691181645653825861865142408578531475966312004442932978185196431;0.5072798420;0.0534001010;0.0000008060
2304;5117687715535033607397820524008637987788845205733578245357693469012678693228572339945018993496147635895090877778289090938963092801842233881955684424846936040437824469381125760708965796264670791822377599846146632534570467656604136936957760511619103961082202853964121524055171626437538089179103827218152810766000144689462137566853050207001291292033166180214113946919605977526888171781748490584666967055884804307222439451545105753054581252802371449319110034222074850034666257475440524577972067604720510536071287791099729588526035246459528995327473513751401263860715580289225850815415739345325858290504417752895842662051542598654620633596071265218201194132234595193254621996244367888829485155919467;0.7858936460;0.0571000290;0.0000008420
2305;12375380765592974455734375005729825383396659780613646089572289507787464437996616302146778949996911988804746404285559796621377234324906814669774047735735020858402135196435997251830892171000483380357171900489478920846344318612051617111835375711152841732931864524752383072788546720659327594230834638209930584873159836701970037111862797319132634232704680188927782073312740942601973459206254919030553536100717842187249204753973690823957516610808130571277691004672677053406031866445876276075882247309770367221645532481312376511665276988281313793494938375814209485132440469467589447109215096886981469173989757053395067637199963776879884747149847238089968532416956863331971648315350574710717418274851581;0.0801969320;0.0568995730;0.0000007510
2306;28143401323711986909772433474969501876759142254078364639282722890171933932223285379725665413801579125588746437624006510515952347544421224673886665960471061548688704987288550393639391665324481159896320328912838203793641301306968854147653136575026933496665978136197771292749553646415437328902424423854561049462535908160462847525548262737758479763229923801146698895812476586371927615332584532096790743462080890580056654723235873437571318607467832716034944600629549196498746521747518680678327192153259006726521998132878848241077819335097120831758270631745348897047635407355121917408366629884555230898620099173516191863293261430553439499458706761289995395195821736385762330969684091383674847941916009;0.0381670530;0.0567353550;0.0000005680
2307;45272625190639806063796267264857299735839286771478445628620364547222472530180824552125316655975205155984689660148129243530162989249633065034142786839205268588679592575223010349106885331692363325101056596211611029651381082991412397995750705964107819677616986940946967143115594443197097744131040393938776530361841482374472947589005649979878595974799145112842947181188807805756429061067649201431523762273639626108432005748211230700600773864050529120146851861062244240119324589984823994269757691190351137011399610279723354474481996400905330563081297832366403202276971597090433990382380921288748138904231433987958028129842931071215220798591599265757242525756507582979176091134213952576547243323502337;0.7493156340;0.0566507210;0.0000014190
2308;111149910977201517003339802924760832637765064273664546644634140981730901417522219699717231454450648311756065856997100140355239105114931509960369843834628856718590883705549650993288969803634680473631238938307786826990615274044489210987737216622699014527605592733823728877088752290413238901196773314296089665540895447821011540643074312128961674307106672542401925714927717338133913949304162824226979632501943503496723779492627622631011558496633746972464655490710458145716273541594813265203246638045081133049737763110581778462456560602603325009764775338001024198558491961193683567323008021843227754652467799078821008855643673123936628826503514403125801076676939191267443340356209914561969422660106899;0.3678815980;0.0567102670;0.0000007460
2309;227296562562353351751410236941090546626277882511912715649629851011554529111348816756810028072854701875961394000382321611715649381076627676416886814037142007049506646979136889828586438023010922874447127967731267949448118460205665909656946042765208890287289617620542802996196161482993884358440770719021695402948824489133776617871915744978805310310095547490149513398015475184499613020185259407224663260481524038685306201727702623500876734790339185965386011357708580737521904249566852833054319427457354872897527679314691418759312906550213326869655543753484348431597124026030338613567830686178622053079599916974204496397445888194413860395250436603187771894150085326577742699755096084834652764840620203;0.7455813980;0.0566256030;0.0000006420
2310;334937056781324229484028242047837711607732324301500321964856515162739733911801824535371754257400083972320881428484093931938468318657834185169791328816765008280730794222629279122909194502338499324240138837389277050464945036910220523649241804199008672134431608591319371580758119309851225300340331174583310504683557672153757055259707894779655668844434441765326319267869608622239819521597429264892781250172048736058006164626356940000545329338923189302840455041612903007247541180557274966413543561038535511392208336303345941837231732813513578138313527852479966153760117640468495265968120049794127107928766123372340173622550067806300547572712292686480871936621605576798367888045536121219115090843262419;0.0980811480;0.0565024770;0.0000006380
2311;712682530257390384045687931905843699602568008863415743417943182483088603730609871340739887469469423835159760522571169079544366928443329884813046062353246685893477638828572074011894607086857589220376983648511097013269505983605782534857510262324700247348069961724875109699789487007511606451554255845029918911570362506334411077999433188781073986543757733109558006172615994897559303913423055996425978408291781803960884604214399537535971344707559559213939164204978361151726513368723460347299045941570951381846112182776454163645084903671728118360585785665513931288006614666926426167948957238010918033789658520116288772767097098718441425664159427283577535450798752982823701179822139604525444860662689437;0.1116848100;0.0569146810;0.0000012200
2312;1887022266340859527743834897625021084963397412305829389124963813923673311133684884987063927643924807484098052233111547745170115205672544794810960865768519062816408177448726656451493705823604844666795914734737114256531426855457180879943701649753784663887129807294238749932687552044843356190573246664389256523743602980763779893022654014039003100418432653466219696179921502821474198737693270413250471642932978690150638768172187875519557159975599848736746888789015205319157209570179263549160012168694339892862735598604110084825380809903359779589990040745899033736543013095160902618515321036008877354309156052283933003154992929852151374229214074445883321254118844563926959212930739259995068227025407931;0.5215841880;0.0566484650;0.0000007890
2313;2998864773435707591918159830118423582029179380862168376905795193512113731840904820010265470180537272630775809242943607832885565418604660771256464971390489181327265546878262690819042009242148229481129119873823601420814550341761878684902798473229617691772764664492258879110595791419466550408689661114305955128816986473966053101453839606450486923898091290435049275081410282450852688785580875484985521302480505327355456500823259160647588539085787299280079770551025596877243386804534623074738291728756560672974022734944362978553628056874024046421562058374904883815927382744138830396899474279370274454574564199431014593395866699578691685701886465064747113452825676278813819104786808510113002008599100317;0.3232067850;0.0569606700;0.0000015670
2314;6016899917070499115818468432459799504006778150914566988104782367047584185181504790166260573876461276202874098606456822399793262715847990432198285097228901354031255900022841004618147445645562125837265889430286174351038936244155773363953374100039787230298313350802794352022452737928067161450514762060629918233746918039982363065694884400612393602297913975544867576216817184137566026198637698685298462937981868770239647601731801496374206851147560844115617854508583950274165411194813328282652881451132572279604264582886935967258987412253925059033299423433701217182092568006495834820683024768979184225142099891214312060573335537151798025053823958114426955169938760066102846913068941525183829394459436893;0.3418083290;0.0563828100;0.0000005650
2315;12662546802183370675228345722052107769016783311341649060249355568369166288262049685098811515817089055860059320940275744278139028283849956939221760464580290764655319626430223397114584323392733839763569231004606671956854418325069659605761957359025480151845544986453264502635832772335208390187765903142801885537855500164033346499002531995697183197520105212260444449525242934159837487970335740791584229205784120949631161588804117831655769724179574390776967047273468453892341226974568566649886592081180830958994579194229306041477029068922324454360097043190852562766018289777936367328227958939278227141865520742387379021982602055337659246674971042563685615761304326305085076932865348628907284543693270313;0.8053001790;0.0564344330;0.0000006760
2316;15569734944729354032982617773985389899648845051079171698450967484638918332765870549402217514918459468209140919534827238343903375078681404384877524765808384213491801046020999448323321692023210511513072327337462220162772837480292952555714952512305280508338691215656654570840118731141206196378688437700519867205596759976031906442719886878052919578187372090120236956706645927794712158835624848074931453584306130739360714000137083545875125547635103737649827307660975209962677605682120082846584114824484594105228948812553700253645471502458308399054446359949733277555836339528064936807343458987399569420397928517384795597553387618784876436857446763315592232911146165704896850652502375806352766400596900543;1.3213131460;0.0564831380;0.0000007270
2317;61208962235862822255891893960707976389312946769223595126680396473494597260998757610710834242240362184633298247718289344842978869684645343148747323332956696427917942117228314452271801038616267179584701537211643023273234055383350935861805239554136802482414040179173468153781175289466464083238353248622036207765788404234984294932690958943390060820949944523909101531085039254680658208005189046471085970306212862677571122637567317054001153001086589754908960670644161690543871364910018673773581741138397137689084080397779527681736400959585353496565300599892009570183049756456170513763848011441178061302035197307802402781090406937753334118353755481975540693295277588248273047054126942133581847776042677733;0.8459163620;0.0568889370;0.0000010660
2318;84161322641609134279068246415530500056998655686832479956734349710062274735640160339872235924459720841540260158907413463719241759367294389909036012447018054494749196406626202321226484414715592412500948878404809540165561164873522145272265368332476850578157292072320032617902371374290275714921720340237707342904987674263611851144962031723188907974123502445594443138184152574455775702322677663722783240441269489180410696144867203384782170881427236103172081346701140946358593357518963270328961915377426751250988086567411065693714854484330538329100573870930475595577309628159967476618064756538368192344141312873928563903601596061501411255900989540754477642665665834333557912957382217994060145358450076763;1.1586502440;0.0565271640;0.0000005860
2319;233489683590696078059327207427527698398947170371753731621707247511647504606622993240705223730724162786941513732769896126066134921946874286740684865921405986398948368797601080989627888094203264546653623002644097959129764208655997332260620382023778596978105947925517042214392543147415579447380937329966025118368281539052142987720425567143756616242044498801245214388726403149197092270268078089745808858315518653075498112845165054554654360248639243472444535654964386800726215230946250170660635032643015085155851000068452407524119672763784508279391487079052329761507001681167175041811185204718251948466969724109650316385315316040375630193464098771775051280569645424056338481613571977684208181140311061827;0.2610819280;0.0567998640;0.0000006780
2320;290375419184709766513083904006889537361173935034301197063686771373696895648826955883917385092930658242955151773410578526458864393747578267116993716577805388306185659862760489244422246764274154834567331241868701193012198527026666226260626012261956721320167059101056222102238831545724582517070397428769996002740618044274549517558881997050161223485304398984095592359244537706737341372365968443144187588859527893894753303270444393449017430434135162282435836510844162804445447030104040398675634628057855767860357335051672247245957141938543479089066445430153542792780679102834974532739477053456176154552783001569276411299589068862070984286922727171961493385698819398993686111819809265308150049527473367731;0.3747282530;0.0566397490;0.0000008110
2321;514608267100944670656392190564271955644568987642411250587208851790036546244327512569215084314007491867816535578462384141281475879220213995460919131354733827098318814174981387537002758887205866943303119657212350108372245907358753553406858662909811845976684824282353509484129475458724926540266566085500554431254937036114667561269733960540931695829060994726975025655999730959537276685644162775416637404194170331461565680846157446135177181955554501187761947655244816664668694135256178904906206535564390075978943876015402783428171951720500973878079250033280734351770074895308171463504041258206092617385428586459480162256837220592867672593817839581831860595248454613861740183686036082546692678814389221453;0.0429003210;0.0566818360;0.0000006020
2322;1687217245663310010196768475398214259203232589903124782111099013675616156508687047231146969321969765233426667795467129351994052884653728393627775474972072596434850095408856552276916110485256455002385029687615531618007993750323295469221360006728079969372389643231392798616405152552401773155961222153797375929936032316324910998196910704842141924770641304186059891960586038951096398992316736635017591456456625544904591858628282794156797688866265604223882901127868870397688532486227639437010866651346910386758070658741965554498676054232193274711296296305926680867153803761057070234520528597376067280747927825489404759464144499274777597902926930041957011961204151609500995208410670227534873546965818256119;0.0855792080;0.0565130210;0.0000007000
2323;3154191129911703498798223197595488072831922968612030880381594534773538158722520962194157277807405175419003309026825154360268745358854923482727087675968424795624866084066477993320401635792641616641742684083386716360309034505086572963666189736910402520009596239615732079622644711226649238880874197882936598559092173154689710155068677625643565149632203174530853234132294799538904226973782322752927505734478876588962013779755138222203281028697192625333325768567808654935508316710575304014451342440583216781156218265180928022048484163538168251612572442251018255902521516371961626667391754009536243530034663444378965602144445093182203066954151839248685304626325975278398611812343773774830577854399854403721;0.5077254730;0.0565421710;0.0000010010
2324;4131403443458812331951055477061265417774552661887992901349201392570083883170268564721612203093517497229139183803076211278243578433852629798748161515573175496148344317141415187730614365051989158623261327866752961149172310186329015684039518889033031033124387255478092632310578832716102375744546375552311099247677253773353793244393150083627019000787142512252118152486326684979599285067387577411990444577585726860581583200034891808081000491054272974445700826149508566894516722638237332556215774167081101022984699911694366074472588212694616447844458921261760784933743173089687466455171473735856604787616011000367122790058646467832543496916333684237390354341748909539761049718733842280453738478422043048459;0.1853654370;0.0568099280;0.0000006800
2325;12810576515327167277823746465811433302583451854974191594931377780160895121312184552314466612069720739553800859888188488060551063309448530747760330752296909757939873578101674113483026763878888223465681679131369802904658631110794595183111519459166204890898830599080233114810317868796020194024588032358290066397437011165097897597370414512485162695307472067929087940075423429968432090673736811569996183327886498949643210219968916736103950082872435768954792364613287482290074899470007580475056363093001619739964401054573166409227266487653429566438180924602082615466557187005366685898278431901271584314650141949571791270925705162130287485565807976265424450826430215653834119001211946117134084596714526513747;0.2005771910;0.0568163890;0.0000007490
2326;17411085715984675006104219502114027083113889045716447275690927468728685747313635177820632757738179142423813379574428375446592611134942241808865273246515768724030404372803128353462356753883353039012579766386073048947548388200535107028706971937480586828302595627548458122521150931609804436224527546654985514900895650867836796110388114592613807926922435206967501918467099713380392127417015227265826024358621796242423015546356026857247828737698147760663697908573389404311209181909823711527410694907880309798516234383392981129308447234323198341568499658018674047394452618612879115262456133439438328509682748467812628880971282611708009090131160397822975293539122821049921173246678283377430305735251593978767;2.1537311060;0.0569536730;0.0000007060
2327;34542526321072139671697355665363609226005287864913293956264044802613237574903951591826881664442789809859325708928289537431216295825550119101535529346360303033338704880323148844005884510235620017181725212411073003814562359098560260261503360081593523984698349045826258401402758058729051496536839120050381658900701846866170419299709567982651515940581935433705406672441208254023555880536279667526675606397113630748449396830693780633720783448632320018099999966288179537014249704611981106231267294080663437988371187867247716823319680814436943332916067282432555707317290209762868690311449451749542442153915429701791038538653329909218350646515465130957899995229643836136163333984555988727438056599594019883631;0.9616063190;0.0569527800;0.0000006180
2328;123343104329219157410851472455777326357625282527564590775824848657782867302232342408856122151048888920244379963226715961845950214735011060393380129162306196104056826874526269162642612765801690894098057823629548165944565987051146367012058953772965079363533401406379623441050384517347072273627651270199693982365249179044471484012893828186180411309709037957864363882137977896513034235610284736237763197626930860525700363523202574590826567937762581530776536236191319267781235901914565800860641418563155307445691776992816257389612132287965956062588806093196797175476682152354794786933464691609002708977052586294616878882676265036400237210024382439698908628183677206659706729880306871275766018462958181602401;0.1999925520;0.0572061390;0.0000008610
2329;225988755290023127722108555668433877251465129652306483758635346961220322937734010700679258993501891002054949107906015277189944003996999545234970596794706007496252446781199067343042230946132534954542521007688292683530274812788908829753700517638962155436560993898529857686236949978277081047350470972365157835217268452073470356826086112821215757257765681918162895110447291708463506155326543474127075984849475563474184614978273153161246320910469691787578449089151106479913857410588403754582349046995806134050961469773802405490462329940687185463827954894696110900395980469197977627882335895887989807205690010796318428933630277497790885582814920616253026669699758667234689004906436407142707478289406984724807;0.8092497420;0.0567731030;0.0000007590
2330;478704058715338040945374990357440949764006910186008522850479737343959241963913499766853564146129472743298600634196300529090543099825332638461035578492756108089565610380714757605021390442661952120582682010022125792595619305855679235462002894341008249145126507804285134565300457534852515488095441094833679385955051565597061305547055890095294967408179634111906984269449721208038645713881252242737632934006161835401454703699413384206005166924168996134203804362747498444767919671408477433296857750006855720299179510253947826836698438581578603055989529093901050517488735195316895528378646598197178155146150851082249290677568538323259467246181894815033754439602874165668706269713991993452217773412409650057069;0.3495678010;0.0570214130;0.0000007120
2331;717163979756408994374187802080020325336810183395826960716239860930546136754183299880183746046314274805219375704820712514755106716172140359254365505425320220304377036531711334849137924189193498669706847717225231090529173663813692350952786993344005882720343915348648794505683000426090071045889512173731414339871075370285856958570530882268652864275494582159406558595925303764145064414231768950062478155559162913769809623434671889286862481415346716960149090195332483513456034874163174999318608649770745166272753828854090218477950889573021253376391633232080876912309421434898439575123249909124750764397612092279719396866730837964573164219784602955863430866704472646816180423497197936360991809781105337701991;0.6514848510;0.0569952730;0.0000006770
2332;1573211102595211042924205878396284478778601135678871862957698132502437517099436150321472507963508306620523188533478166619471714476271549080054592582356231214924289511649519498233793990094428955003372656508504730471953414384857538525747082050595700438839485328680846544881115177748985798854439451564588409060287216123561358601396763134171496792180445385272014496869943420721305795387735377377094357626306745382453430103777725360976387517487843559123763784391760057616629154329235356062436857061830960667191768824135509104695836604289551414540705311648279372752695522008822210639757940530449975106403054029933571010119013316906706715389734690871154735913946778533229027703164982803251247223674965606067773;0.2156390470;0.0570218250;0.0000005910
2333;2023469752899895947387187781768348268039649749132213704928567749556328122830602945626675975395571642439524377757694861580377364974205243733395655027517403080447294648729696908643837541837050855428346710507299993734335944260088003061993781010854020274607093810295093104728245407856623325724441986541696927281468270174859422903414411757258590130005719671162541552125767299559382195306022422406277645291788246983165997653546583376818167205880853283745534677531867425685598792622941368264361887288984674955862736172315794399476645676339427507551083315433243324584089630909319397249681399876921332531194929459553759282641744535506476360769815459271965499744159394883077837105285362672917823992609958701350941;0.1769808180;0.0568225490;0.0000005400
2334;5022337803792442343220131794049139368357063065024567754335940813666828832376154695403407892035514126812938331100952708285047035920779578905052212730168475777813303244276215762537028378792914507589646556374917087076742761294695103807635382891214115539282446211672509459247146967847142134686581721226746941753327870421310825578725749893765643626040442765089021696685348729598424921676902956983097078424457899355369137582925903771390109482687530720550256305841361793951117455334701932596174276996160360222347435558704658446722674878579387648930198181239626687768715115418516736191296452467931431515973604363548809406626195185548439549946437788278052876429080225077712016999994371829319764392998659843436687;0.1831381990;0.0573451770;0.0000006900
2335;10780939915634080108370451459715165836869939102451700127723896144332561024730691114430373216987386202746541068861723239839610435452932912457364548752337156608280200578262714566824385278400566466883347949614538851723032527085377071115179519053839506105265245052480945725091420128738794144308173222542280555278625680886452735019073387405370261366108526108408466597261569750922803079024158229327154468441593005049687516697142913789212759801724092699614795581375008473832771980518641421930041942721990323270032109597151616159755675903385315740463956506144179827854764905247443082239796466898188372150429636074948209578701573806321462750710872405567521194941370147187283571932040761025034915500318300265950807;0.0289089560;0.0569491380;0.0000005360
2336;21181113006903979799746048368491630168637887557242554866741633380510074321522312611729453412462219166435368713838365430924146260243449091069773974327941673846958675007489203142465818541571108234678245416473982844413570827482860961329042360974095623935026517198652521796450651160490978040742226249274257178049274588195390330574459280246886370383335960856814667605892992516175581836240018336224891758284172525047417057412860582150126205106229174421387800482937880171990861635741279150759977483380954529253256193588635231234832452948084611405761856932806302033779364556542388248007144802683949810811684563997740341919078200279357804644334762199334862212739954473547040740884993970111462223442612045444094293;0.2332090380;0.0573758290;0.0000010850
2337;61596363139319157320873218640857305081332029537261987104026254872062165964786710499700531762845989570997573176795540133767657415162626549616670729672686467554063446585261419973245903553534852679521001774919168276346871380469823740275965877697484475369208345512896460414542204020757876202879660065178248183616301356678455152591776250428298493326401514592514857746147602053609031890708432788101864997831801248655897420351962946738334430044987859024609324435064423244561752263198341647487821902958116420270610357883125931507291079035629648029736917592328251292921387416645700026529046311000831968315091236349695974927176731886684312562084508310768374078644769402093144396210806907446825939043598040185449151;0.9469367540;0.0597080650;0.0000015270
2338;65864053635152881460560959088612155991434951881241624206114418317402308039246646686524153567437602898236888643621580670564818771938332991925737673579739332722947436328535994775385385417972395228762855263458843854411358954356142395606738208960950420237734938961385207284797832216715763238836903550494021361263880671673973423380421788752378990367159749197118139231468240709476456760565399794428578607457749146665137223814190213252940076199870498770648588826885833555084842869196498824535137338090571053515916047246375828890119431105542401134329909756560693039591850909024330654236651423077611732237163273400264184241231502696619510217170859859538908042885684741492260336336973167197907950515797884581143547;0.9531788450;0.0580324520;0.0000013210
2339;181926569607107015140984969109852903089429417245693613167580482447407589000724787697387873339568804979596516287695679057088525402573947663019184561779456163071896751233954700766356434295664100093431638742443194357964563750055695852235351210766536945126868792339445963105922614165543784576542645042585602506059309326452872784155618504676824953416289322874112068966290362973277620896935356365637792375992185637020854012665212479650674517293927499897075549983992266311542320338892530807995239371796737005153985341515296542530184291561471770551664264325606236343763559990238562382261052488474564837382125933928878396360816843247101678162681653275210905636123490937711842934034837227850528161091369910188411503;0.4190121370;0.0576711630;0.0000017980
2340;335597612676642110437414407821601176118802952686284842431825762472711013273375040916190420842451649509512335767734122548206212031235744952487335241877510426932827464085301927062695162523331894389950212504028608041268069153650523464900752829103899164671327175303940048281586989143318094664897098915667518058449475379042986339250890910286329836845441028917064222335231598550470734607977206323847555863713183588490671322297522653072897245230077927488714912118101252445184184013156160186608338468485614430487617866492498890148190791559473274272800497024758236308194530697305085855700906347436676699275472560547552432456254867983905896952883490577931875673240542679058551171844634897469272372427853424453718307;0.1831626550;0.0572280230;0.0000006420
2341;802958569060390832964283585573275587625705826282885278513564676152182516847705237215323959159982302756977314283933204061313906728496007779995159052255292862498952213237682861048824263905547116962935753121876190209114544507311231894835801454491647522135947075141035069588269899593164662019666194497182320051369478483579971790504219194520506006802157970961604143092238635866542203833741346849252352106144402023034557752599680623017846918034473713225109174901737487058770318995755467021199188182157280312538109230244249135326789425077010276555591381288932523959439540712943568337011778759332074707269050105265128829164820885973491964206463880608256183259335793229283952660299442103136057204948533988704672171;0.3837274440;0.0569294010;0.0000005940
2342;1114655336050768705831454878598273517690173110374330883915782466708042681487596092030066216937473458393859866621963908038976752637935087594727519406893887338247032755696265328006263860010716716643881355499478323051257786901324033903898516993277873425290073326020206009135885848329563288234068390937685572365525059203751366154490594172118976894015488482763371526412635465292765641752533165267441030622734896014883603073540794900381601475956836958386401035190422157669217080988511966641855650264853218497467783692616155380922351526026504584636913120929155297499384784628336722205373637656782102697170220261695396774010543009438929148304905530855330625166277407111913359009554799698521675093227900410056489729;0.0755987910;0.0575512330;0.0000007120
2343;3530608572114742860205759569960182628544861847551729079223827257134235806966283383208891312996723987749384358946286861365928504693818486028951046694944236632986905364343051517390259780767078902978718609280029851378336895872166949958891485714311147729974581820060508652396444950943852727629096443935633306609215944920051282949165817088129784629251364406463523230337080236289891422684606730334296509177980185746335683788555325168037091172499021741855384237302140758938664985588528870344756874404113875132014346858926270350052064888392072187897736150862222931750587224778623687329068329676694423843852650096170348397193845489970199277644416783539139726781623161955277137525171071960143412213562531338005471081;0.2529828860;0.0571201490;0.0000005980
2344;7324783814968733416985486185169108839229673892734915736660490655106860011401760700346236819097298216774839423720788026915467247876366503695249814560095144075620055464132328427317134624882351647709840235490075663976790714793228883615652450914678637411296411463637160753673160109588504734667297294822982268095127064720071132032905819658566435806540383052629824561645478429705486381783876683093511689342927132276554058446478120014163142152432203497772241584502607359692453758349387412905708678543599657408688072730284361576268871484941593653666659268428040512926272956836953241829874033429448447523081374519563072189113697314327438397438085985737573455665771436290392263171469664278367786185908561750222744403;0.2144558170;0.0570282530;0.0000004850
2345;8388844757426604903004985137208181861321949830311985140708675045967827383630795671018018516566427359764281870127553903069678358241264436483268974211464289314259155016923996117783302413992822044284312128798314506132383933824174116538982597178030605872727235492382113912206827018037842751219292715998619164676219830124237014215375522618456177985967944292553958840699205201065510533000307431387928281092177999181218170290003531548252660729519839397385429613815195092646307324357980500604998793829711137244413580162479801914872730923877958616662128692364498832389768745219791482761418644218616907891102600971892632665713917211423180659841956728372081719680314962793476793533610414161543769054789061899812024647;0.7289041310;0.0581963990;0.0000005960
2346;28282645515969585152869087850509175882416881541373098341570843122914001155146294316879113006118468932283289993272903847518949311708737056419537937148224048251474382135329605118427737933368834420692933442053465500195952029029988575491596300013676279360915354034959960840549864502639099387538768319251498667031554510813761499704623832744653488634544793714486858601256512733241175923242743049213768849248881536112904118885863168710353639647927168395621011979447153682178208310751136869530555823191063914544113427096777107053208553963037589604312857292372757440365445346904494177606165841122734059744860631135886170741636030714335815536293739062242867557117541872652404581170607681925188445000589567366458755863;0.7153996000;0.0575534150;0.0000007210
2347;61502680086529040028772613836081796222309496941680980565822575806536227867216177965648424079411016321828248694554893174132740982312149208458927989437730023582099928570760483254934045250203897232661161165070543704589416652433423984502905588583463695803364963694994171655928738013081665334630611622514034095723915916035542720565041372960465028654270406290090559807173624273493366747722029391120232722834133092290322381154111238653847398137451268906665920397192174174745583034244697071745791037176466003069695302690481223828053616693787989257377487281201759736055116294503475896730864356339616633639856880343321744633144795677498269651980734630609261533765723915095910475279042749497019147969310859683824758419;0.5092191420;0.0580404360;0.0000018360
2348;103899297955208684366783440427142736552313135041589188868517114043491203067645993275843663620749691721374290082320612212930819671793557763871407010512800043145062187032563755094889474111218465258512687709162379259570716622921324052365054519674850436676724440367075156610573140829100466094225229383777113828910903858101444017242173914003833795654113341554822894863832257542526439100357439462662231868564174210620794053457360022879911484334925122133291241025066710012467580992034847387437049249315706641417186913773081845148949754692099737659153021322756815337987386036501497705273930398367029755385390421905139901078654752782575262555343511839384199736817348922230411762009494587187264137971362879604439211167;0.2207706410;0.0576386960;0.0000008380
2349;177172569470949627131278042612559317438576540937416966225928916059462245179371057180241552900919481072938017338393359436292047267491022299576946846227981177087344028024661690210623953005997533644077432863897886631794280367351073041579443441774588312590261344491304113250708546317462393071667630554216131962506920286125380847631623545564784072989441003544018211184778021459531749986914012975943433346029175403725495609947937916113546505377567095587030538227978284308210420099379454012733215413159045726294283811968357142628634040443359176039796270047533202478749320355889624679031017712960825452144862041892732558477952953232763876680990963672585591478961705060957722373682366562175905543072859506143841267007;0.2312083740;0.0576685930;0.0000010330
2350;377185539993719748205642828894996671992129648787281896891711088354692308030956150066637723319131159923577731053694328195411117646511254152118393484305865126014449746722910665086249484383865680694435485947997628972292959931421362474688963723555621757947166965846823647676779162136521579970722613875661952526602956522434432117549645287427179279316567853195029987763973940339702812507371937339677411604767230584482186246190225812856111227238710397367086531564747027894708190938356831115348631133801264289750334795849659597987446521090888185653996480334752149145526442279242625263899944414904919789487350427656115875302682424836888236403293610989749197601104849800344436288266640381527889154332625338967874119861;0.1500352550;0.0574752000;0.0000005280
2351;602338866841923680771775168786754197091787926703545706237107927726297081444477167361816397640995894625433213831732687061347197455774771845228706825503196190305423146542896541809532517171501282769937043353608432843572573790217445754634199706805851192135910511450429898930686437886289508390845993488733605833865105007408216915790819285841104209502743613544623911999206496910650310688735975587356591833820439390021355987925600727999122835138592356048167200396308234749732126653718030652341876200269908512635311308144612952827097620854556223519319118534782742899689516702009333271918795940235842119380856182793099658995944862453365781201355599395249281209154480644723878497457544512613983291836823869889924239013;1.3022230210;0.0574987850;0.0000006050
2352;1902755337903757938704603304707138799564692210960580027430919824157571932269053715224014579737443606529125729919108438044442286557763095912857214420838319837176641676686313851946037408979367588839116968065204998556406357339542014531506028830677088518217398626863972563708939415511765523001342906486156658614544467043839172359546306341743054680250953228641434794162084535114899612163155970614405387235408636874468841654489313535424027068804914145512083953707571981939748203675887650451595667144244059868841018332626686582585567646936549238856156035030644977588420041901243391220266470208198669159474188870261846038284723356246403602808022030167966686332828855813496087888205651998810832832163407135412074173977;0.8330305150;0.0587593930;0.0000012040
