Length;Prime;GenPrimeTime;ProbTestOnPrimeTime;TestOnCompTime
8070;341258988965026957784424738905692245773567292583152739422993687735376891639263270915485837412481796624623697778112131794620868392698228254308422473527413926470583677673941184495657737937770459527350738718595812041974299251221576111599738869861909014161089921267033674748776395870859553685471019206948745054911897822798808047013213385023110526077098038241467437461683245379031024232747498488474695902505115367797836268237407494508176287467519241423194907767976958850757297500081980359709017966074589604481033946836797634488366951161969866454328687227041012447234015753489812501973621633062720789978410156726675144790971598955970739635496695903883255019197930379954384566485244115241461703093851163292295505074931372361842714017735592341508153872369019494971869107694208102707006737152728074686279609141849139666904395014192786689365439036529226030397938002802476045779228179773159798908236095790837888728507918741429813572891778893748686587212030178051757441448996939857852143818656576807224793942527187984869933192058650752507414857850108718863115364504702514814288551398020810711429843029667683566322115389425009935559689132095287690508964669861624215926158984455405830245784041300164771165620794160049173475887151205440463664087499550883257179764970092837248201668143490829110801564735583959967965008473136640410481303130834442101045668866726859318921882683016186188994388879271192696933805134554489351080730447585276738074291627470895898419631796680138270146816351176764427269646697249302987195546243170853982953749744763700626015358889578921689304574202861337980879766753473306919487993381583713941403774836126775755630033255619868364078976639765093148927746379234100517982546570804320113317279642714308662277880460721590488307543401212958974411947710012638658338362879075804731600414411882335648719799035895449372886672034909444335750050893537323739865894690586425204677412409280102669568539016569014027786770537768352668532815868810734400303753134206544382754846050685703063041266242861224211062016517395758182885001095133297319908798884214882587728649340450258891162032053015798184112853994667585654146197777984532688257759606949601467752565768016720254027038941462197643995044453985117889457278180101511786104203608280347137646715723480143960636950950917544022642060061568182513080809717751815351798913863103361082958225579817629236875891896054634012346760896510855922161693148198280199820423005840670481955216039971599867;1.0854002170;1.5007034490;0.0000013950
8090;249662147247653646934772833684386000834932011488183519530494509987238956959606528669851648287835756605587976372473352470869501917094290571739547317572301572814046946290999111001981420838837694548005766466513133590679860128356950504561919970378424008496952782204271391738206347810902315746958767980817760874529462002763198333936249698756361971024842019421414594044717132897432206405031572935935191564775068276122637530478756635699726042248248499328271692921776065772846216678644043282100725566507241858875140461901005454556892876670293792613262778613695370940054935433892907419202243638418656812788209523513929021974604432986888793137409595231841277191938173100203547824366017205788185884780243642212652685692106632151583660710119958339239085209704521980444005944554441933042440379083341747011718359314052367373358076734742368175403036395993758449047714022719445033706474114438973718851147770773648879777611572006085749076369167831844501511121983829528399332572341843912299455555840597119912145008472376279708466489395680626717243412702207372648689100211908662843646980169495282471064910386577613826666042669904495070726319299716852442058103206043450036237709734075603677049059756753931820177621660158349840069801502964780749371824208712660780670454080748635171926770086688382472301456931608545217772825773446077814150219725389464581431784592712137714072473468483406065024933315481752970100842206264191400818181045976551074836230521996184481346910940168209557457267714091789548098498757333829991481884938755691037578286974213808363691803744622206543189402710089206726661939703672763382933534104779270984726257741165672122701361202789893508678756437411835211244123363021864979588780042720911060464459349510426785220039168841430182487962421856433695391366398804965384038131233958776979341681217838801254378801542559072932735792627639409791977770879500030194210744118923796418937381924923767219172355264792884744050294364392791885797796652023627522593416406263114397888196407506293263361571457478533280584330902800548959240876555563873598658276366512039014524152104035858580157550644499213548505419844058010082608731717101134082527508300261888276602820113864064340741751945141620413439195254715164685508710414302960568195796079349798474283442967519551218981289490586970653329906573676504435060653732840271394578300126275897859608551533546415968762025923280444403349225981562848547917448542663474639804081611086035000472125906486585893687833;2.4447844070;1.5138265700;0.0000017000
8110;347917317186489675882644613337360449167226557148861008622186818796467492882526037174331073850931049740124133545814239708587466205994283914387869554289194479378052640514681117516314873201113903804282457162630297003597990025603671838919931990033175111326111129742667925369101175183108771810900839622853576837433803797575549364181005868021516573376446156354271576829486807617605785057858856955783686657743009423015831300730094006090510826917807268479119851940037123838526028486123186407225643556376314880865835542218466132940008558870317285648214219549205673070661877577122306673846513819850218114151633909964190269792433545914296938647914574856892235514514833714984375007677759865492968189872638969632900463239721676377359170277491300875151636968956978290268767289727839243374065201002904761006853275939081448252325961225029867627620378278852222073822215037775438832650163133523873255310103843174295848640824872097562239995080281886299154431950101699091486341949172451727103640194195429567377171160524023691714118228359182664315927772621695889435032333144943265990717014546229478618447733547338996502999335471935763350459097030043042536290441120599427059294207424681899373744167932969336644771534110532168171418537949264057025388688028506885538234972394869462570994376754330900206602586220870618847195091585173816757161618975022105100411240310988664017223294577994321931089546769945335879088956596524826689817800339589804548743878370280639883817681582866700130123524657261823525152666556656634946037760178120938272795250765691081310596980916403108682816635914759000772654997054977491156384758921917050607852902425104699397455524071818072555849181859934271039733916190615947584659041968201805735126019763210730908339721814542100928586593165760013240830726216065204949329579557863828291036681573419951673323118577896656144053758921428436530231412549779211350584454034866147979730879094968371492938864681078818258949714044008920926021527300445053000953935987466089893604847254218732840123321903067446077494217163206276878013828996241641203230830478094447599054500591060843804542027857554453776591289950834972485118937600408267874957542797916262485212175296370805658719599003680233906470501365152161475709226893838937358614195230561129471163042291689363612653675369546714295842310137616673297949573653090645449235531400856479369256395852961454507820871468573851244709495839962199291608205103980360164612154902399670261209974423684710142649009182631;1.8079883880;1.5066488730;0.0000015910
8130;463288435900323598216871160541800010076367632977511588503231142375930303408438772628018360007713979712110110301615566690165248383367035552145644135260105264221813716952121033976415902265125748461404894696443605560610048685349285159795712439168313214071433503179454237190646793003678446837405665889412779695071082621381176232312129917555842362162402901921399761474883453189704454289833196864986738246195955540874194535136988402197854613270601353997206866715887403091881127944530412852323440855351238524837170013309414326783848369439689903622588402144902349793389545165493167984622394583656639308223059442946255929078932075094532681043999546763200628003053250603534677610674122631636763650100412072843896758381214695783474235945382109372619420696040365426032022793213322212215538784399189349286681113552489606191504737750814415852563489950939884146270059897104461744695499803952735922158961962784369818670469384528323035351948644337299308441518883843647575884967554000861882203245093495254442991908349430288205882273844315007140840791320570604162672334851295738941341496897483090400487846882605823948927763973623581709494920365799066721050709252815310527553227851587585092862652087011583976423901732481496697091531829464468740653260792194102207336967358324188954307842752544258703111010425852194578741414074309168143295260808308653036691163007891132696462034318394343846969499349512838393596748858425873203179796219195057601772687363290265730011249762394002005394913119540908177558698099818798627599566366843888239720213184189936464304492531879291648026927657163695132152647144456565126812500906922464050693723237926020446400222581933323278624806986199824754160071232647214105183630624303883228235543645479366065023290792932280076879811969333987547742707784669488948061048855275257891652771037241166704974634796463118147356680292145667893415685292429655929121026458109790452722905213737622349501379628299136460827881508534106630250642508117103561043447503915950780804983563858365460410988963112818523245674837497543644967437855568439567357022564906265629169085233838248911883045396802642208914471319842813535452241437425489419861728036529942207015013960212920155778096670923129434424311518073729587248571233681605017569812021823390560662112430017431249635596235239943072333821812683614527225409109821697679912732364645431820449490925534761619746427828837063008880481035294885918048048397486280729441334208291147935844550023032467945707228836953438029;8.7030572320;1.5247945170;0.0000011260
8150;400588154844296815966317999171189269731756536946664038642267910697922190728121643951890161326092431065172432484048524055648929941529096276738698384553338085426121316303077221240133091725078957569449655111611419689971658636317378340942557584229429251633624129029483447262685663025866174120674712954038030504207667499437795381111434448616726502961051306170589787953090657357187998036785330818258915079531002965409134694304293206668535525973055054081811908300677599263865643839249081790049601668606668543525075193901854567047532787879516671419969407241275452809514313578419549714380917296218440686045097263529993334427264951418973447388265850281570337146389720706183252928363038789630212517355632141670233532520022315828290551166480135630538479019824032054370929440340640546218731013669090267534836743537666277302494762467935408176312344605543018743049966035137984663913021939620845308516230273482831256495571034407861050844429551119032413044092345840532164469505453530080821501257982597922847203511309492438728186465548051313120915116303179967576651797419112597557649001008757445721115822615686568164290238280742752076874831298217347293184086939310894254848353662240899615430692543042741726712221055457589143624297121730965018024410791803599079495192101421241233901013592270243515753704911690743627417818855033293036233814287421238553773132592702356471453289985437043298694887914417487708069658615656607848191645662342220528497069992140302357759855214104653120255733629335384920225946589776993365173871286444291978317474305434352940985668800948253432575680228241946190830184794998146022890600096153619042820689316687716388027587481472632333211466662604296968885576113477226485903642651008586882002542795132172812240816180347896878748855443295139624811597235605738306450555633134255922006096137613258981882316990416808177434534640812249091191887859160274235791578444685233556860893914023439844143996535046763949583586628305991158583124612123708265477755090647208500692149232654156455287601957536400554543624687191342804257314832769902617684701595987667014663013993736745049382498976135150475423409782308644635653980567786488253148298518910100814937671730489292165380799985100448697536490074038732154383304073265794744053164602843530533918745755692066308136296209112587067911661560581924212260778542185156740622439092951940649344307580753558967857507837769886205376358021886269989285057410326019545012160213761183399782683782558654587167289702295209256143427;14.7965594250;1.5213423720;0.0000015090
8170;382366644830857476304025542056232737792228062115428259914886266421528141089819894514201611802358512214964826570386218033851445732388581747926891764692550382632906344076666513649794300360705371545959498196373384852117165460458391320932731004189671465394628368438918151336598689748914897227402999709909765100565690937642765318048121834577334770840655952204913031440722652497918634080239709692333622188455421481879726802921700476527213739080549176285925489581711089450536040959622915479898310245884775741789127908742137190842359911709700364226225645631650249213954555049393405745372012740001010624889541308093750846992070481975489786194707281930346048767945050034717355468278314176637384123044319706137279860117384499865720197277299064912141392684159515308351264299887124379870708799542027860972474312765779769060648563381637561780423632063860576289614431091571862181988081964281309304781313813935437094444359086295949628949177203027582556449504532374957694265293233470663400622415912119922812616337800773972935901896837129628417788051468771524571457165195045655024955990348529661037404346288736803642295932162500248713566090309618484349436597137775051744173498920863457906100043033702656222086462777619906009064950575356707556002447360325252720310504206257220717076880823219619010936358434490954518151712292656199963542594012931883412936327412351747745825988728275357887272413224377620253403930736713737688470684918362182231091041294619363569384719124289026728694012354864954641293545964467686599959866150238741462136763381384936092674139485210482790168801718107237448950599905361565148277473645825303018569902217991993425594105521435522432430287386856970895492175077099044847899025785681425322627881642941800584899909596483312985721317364059715735751455764679919820989548888920696987142370344147963844402693878013050658557691456293177030645544763915674441125125437262878004867255353832815578659313849545407238870677268248458212387886045009180635547710908476083310511273770795596399122629061209085166296580440770591321901396877120188097694463539393243779825143961911466801324157555289119977818880917703569874823309822834143597134832591639075014914483998341353232453568606058100722698484661951578465567770642688930710725548104285560289866208533082325210641443834665116437110082807704613310404254377436283079988639207290971815498000186301873419303654416248622765922760822573627998110061855336677766858523048341280870504325055508860593386384568129614150587113901457;12.6747283410;1.5264575910;0.0000009630
8190;479293596686209043482827449259724821376059134972581356525870760318428614805955747044390945786081412940143584086109532574447736287231555331339370995894897125734788601497626996023463219973586983787607703026103729919917020121151388072765633428472089319214823215521677185683622990511419410113852726501775307862371415779694460983926068195852813544750238801713752401796181603797739198010255295309172185145144923691457298166656955991665096920809166918058280483905381029471742840858850872026689298111875392569679484821587837933422169076246021072414492498593435416838353166654886590236993123541470607871765583879041522991148239940289982567718852298291797004669325914326390666121624258931410606159859433053412523467365090610975754056683917217322749355744278233492868115438182828207185818633293575922605548991969118997704977011881921661841386609437714904245368718373066503044649400479762033247165453363945285158680967085660641590048823406718449766388356715010804997965759245998025217626890657984960786924728106771025217010289520714399781665149498703771067021766149969049397813274166203297126103310551008580896634888644087549741910582546686971509491798891500071154097693136688199539154668747962625358455591427679703983067763206219688772801338656894771546111784448777146896960181709655761396681537388783593817646377074077604253736249448594614329658686819389569526815863481336924592173687903866728122569477144235616840595573288338455382083183406188034161219381981032547377473969274665765537523824521031373785798181769158657214994663917633623718561336627901533774487224750111088437718451187889223819788969723445898543091352340899733389689870132020644870808462481672901087922062619897551166667389513568845415158669123461871299154626934371451766233199520867670489390154214752973919314591216307020256797367389835605122199267128893862556507659018527863406311314437277423182296905340120459789174716745102841621740177244651733324653156400029725512011896819904773201854948753749614660315060391290845361109660389440044364192812733035320271828284276827396000189488957116704478228651439887031459568398015782139339256130642767358353344109736810460877482830018097471022084245129552033991756964778588483703829459573159778654005855202387232573915666504886314764669072178896068529622724784561837642745649306081122897075072101893153077678859474984413772919631962294495653676477616342724560983311221957614567803809454545730204534985338878994318836481581090752246296989086386242440389515536441991129;13.9423383050;1.5280225350;0.0000014430
8210;287550395575684864023603183918960513056246384066916886945237499042476299040509360179582049614946772636024635952060201322872754493703390724920644669657992805692735032148904978494762190127628149366231612843470435630798477723846816412403001579555000333643281221026931087928127262500353623554220173760851412805334073817953821533877479670054018155030168784865247093241069268532642768768490226230885697787426825157488682978380113614248965262053800181483862424050837753381248079261412791125582282264005030621254074623224792399998674747513175102529590044049434505703846606512038930410462690405457855495715671392389026784021765183904085191472206766607163744017676591869659102079822803072983096559963717828332858179056873276439983629520034735361731329920470361280540164067415626258534549840064482935224236335428125180122962588574152121446787833220182095237326986053415448287899627052174084006317394791666889277029495140099658388258488204099091109604031271215983497938140905038371391378123128751489999404938884945853977869870102767875386071608991272819185472613724925815491570153359383776678901203173379784205685455072091230394334229737178838963825457508728781801230196332129524093430259659677355372681108871232291887932871741261882268762803091131403975019643080186326056382004311360847140789386430109205825128883959657173942966362573615238453730559075241118066059121535034341105245292783494811774881299115268283029460418743956059140584208777720261537794647208936702257951165828370983921774432750896809783998424943845364227222578556965932731389939062420226595958929683951260619881510788279841387718361326612116313520116871921361255678564431331970712152304161044200195429657497189511587088015849698967754824746960208150760334750919281762514440965373443510226737418155236718729378549059563318777198891666206234658957901657443267689266864460207118143968418561844561242120505602367519621236140337060525449402242294301158856070474749691162918797048798521877273144318942622738029127672219894692209122455217084670930448494126891221295851915713093816383032457487123592648517538228023583452599361632105155807536033819257983854499706767366330866112410993909411859577539604108084522412257538295027890530774658864441146797420537871449807613066848883162864526314124290020195607980551977591648209883428768276773610585633073451383713292463289166552477024685157042908785549615788021978490405089483450550295054937069082644190023748295039580430956799707130871094935933097842292738214208706944428407689;231.5067529960;1.5932970560;0.0000015400
8230;504039959092923712475330149096455148820258289999179017525969212382906815020866610536619252528907560485948608617542445784894305903162076312326694466029149726330286398185059587558356859866723680571864295432133307847960024229363414366492427755089665699063114733975871867908324728181007698507984485316839783943298672514127549155820822127848700212256130383337882887958361769273830246710454582439840922110139648633780456729185856851290966230081552314657495692520201722137470371179689807587001163771746367737860816886964561095020834333993841011130002213969429079518809252698797379729782942266564193717449325889399282430717450505871051074790548920239734094291368973380001174678009569301372719176469034897481804367368088609572743518017830096386910915391306494215174986777695200522751374843655422006168262425246635612818967199266007551105837859941636563166649425229814879105504197733211731015538672095985535830809299821262051444464138749435808595904844865648651957269730629469952401959111483881541420525607283154402607952927252023109657538925539528622139693607892206607565816356037777863167379005684722614834661003630479598228589601966480211619840180712275778650788439375016633646364386034014027356689493096740689280830924408267014456325778266728830879331641930549202724417798035588117061335006490296062235743325517780327240041847467087606475875264749768783552267232549241013686966446017886194849917066823095352412586044696953746843773005971636622028531655132739500319592673570185240066853979053479720034266046635507361365435651400346060945793426633577952906838542747206351189968385120783580468601696024491077892397859457601889648486930560966038002773074364161571098211263362783643624022957184942344459510390744108165879275759488001605130259055940336003861464187552022618561151628571279861483763134383995565777575162198305033588154412887900791379970646576081893141811188074177996996819380838905644398725871238826326862991517461455318705335851615641279413543876091742161333915601493501323630808642079557674599027629139432647925071561336838380716245691187600169834267824046439806177517506478647984942920219100298048545053189621159403442068397410725410841071450321258099179892211991309529421765007970020537174942796545174877522199213827405498561570900077840270729760360089696967441257188885751437650511236415699341726132250579326495420597099709783624909478897822881707228685784228778583722481355855267131890529087246988158356915232038202596911397664553936529734065612843556814517757957031467;20.0370454290;1.5823854320;0.0000008800
8250;381729971769295201804745911139947701298148132648829355521390453363602916003656732326137541748412686351195769278969496083746340971402249205118867511287298338247778626616194599204930136743201377955907496427933042046351984846707913599003255260070329555475430227016229103375184642877421243813911591694903853298540644905605924315335599214850870884697607713538489725919186070370894151444258647580446194265439140127670518861917938815569571515333578708034270133190697611402656332700392676434745765612833845660560469123182399319633783894038346783199135041691534149346363726095759376791289008949482234931128433733523969359236170734611758155696379666115843341611306616888102973299339314647954618867178635855241930226324347807616532943818412644077596267699407545345539742738143312939450244857684630480669284824653506895114400065465999548161959974070808835047156436262440126073469312390811220188529901673103175519977686985794939561236187677833313994756652345433250524717368123574631110341650530177740343415494472645541244402231839977639667915912718371786519659901354285648085043138913374465775582574687864119733576303458519626143510404761661392562248407406540344399916308491628345494982137764378848583948375790066656431773071727028787070145505321780196182856118959771924628976613914848949453544744838646852355626990518706590462307578912680341562144799813741042280743428709081891469518689010163505192280257278955721660842194031311062216854517707507042178032999243698599414903645013506370397130830517981315458740808972834132785612772355767809781671796540390962339702126783950231239139708909625722021215695330862076437866724452564731757523271226102357648728603571829637205546872269440410140952823349014910262197247202971004606733561432017053860447302774944323099386385202827328223368110824429410715306175435172212350825678249746281786561287694936227768625759661173236414846156390956589634131126919868765527060005651720267601240274164881859156412219963147527502300344515887782815793133945215349685101096234540887971632320185339441860485033896897324027013759821736667176599531835984260866462793990853191725028046698974066675776031921958245753882863178796311384935889120679523832561036316591618093821670364437503909194506914118257058655956465616631150868960685666808017642858799168300129609819210467862275851734030968487321928857693444321194569667516189770608704834735193187080793697115995554734000914215643687408013367307972663712596753460763976230371843220150686012736656940700023332354781648175065723;7.3182589030;1.6253265390;0.0000017060
8270;604148276699336552587472175380386641023325524188222638680839977120416566912839816995010450950517584087171537048036125450207077163010289870125098856015749577594314452641309689805043319035098992992551781433721681148473735909802563283064148187658528887772117640221427057679749789397551459786786423578512619023953588160779049995178272929168286884131851037652765978118841187470437272407728461363619772180648671117297190425922917909288951254053659673296846359297164523406495477214410919213978270243005208368085125031029773326678942077118740036016501562646869833961165671701704351907514947057332478348227610203998801346260242164206867560146280470551328687575401749202872277093594528472555840614154983171650005477287543897292127662599130407171686814853228810895385634319658709108776064727721064413200211412087770858942345355852309770850676188823980272648495652965129206247624902931336355894404426563903838468387680111427492366113362066510512208457229104219144151806894607327699354824757449327226301429737987327159292239971984112532913415393372379076341019443750735104559111791615098247238432096670150142421264681822674615330706850408567923672866064315548844948002505515198860411523418108944027558215887243236996774124956963179778027148489364423693802665082875721840459686900465070089570791717889250032529973917437274514367214134877554921483014503174355209647384327676726964698339776380654820069313926914107021963328118791270801197218073481407702328833292461581481780985726300733029954063002908412730138820480324382681106925493004491803270504420927314239081159104310926494146529526430341535348959633269043591518949858470431018460607396683933402627817228380677099002852219017182878189955017171060542389428688178925722486964301341312215418036803529658150429079694152444722804872413203003655420175983887276955042498497230469442756603395760506051766399880870556734972006861792665167600682620451831882479671218596745708186943636092429501920072304315150190936990271294889009457781857598563239969481853142125428511528012756994369802602673078303027338485342932783845661140191456648314442274481675890448779888971197480255512664609733831906939521158726199258365077438537947244963643635763755489434371012932311816154327235454365347322170010969836479418861349780460687100466477389767014559525267477789621578384168127412229362889878225954636703894738240658042210120242365715237383573739156875792553342507018302327659845927927367737455115350711310304852005035800176540803270619234516815787951412782582702780134557;45.9588019330;1.6138752410;0.0000012370
8290;578619892198711144945813665053279852414795221196481149820674702029089633767344430726072708459659540732041351362348653323594887387096909277020834526875602549815455121137377638136660958277089658549143063716629617055752623145025883699217780145645305608128351424207398191882653194926569084283172799154324474155865750005487226212094692348281875393927411057984867251821867134928516900007371407512024522337203568564939115542834093212266921635494337915925723151037080599256458422955824272889831695789508770196608194287900781708578517083107040631587287831916380740958553897820840554118356172707037237925579141369433132934628364552651145114891046372775907748410674750348682796975436349122392423918780256920675019679626105342131811532851097156131750124995123612721989178847709954456325718387697878790265626760389098929357177651992059033746370309100292691741402796357119041775909746108645996022934430335698947515769491584021377375996852628646395547207600884307650191620279091585208917237272692766823889796914071420776943606249917446557130964732461134813509899527180050842903363557078293114010713984860892129695191609066880274141299985058908872791678345755086231272931189645629483570993107706137357321011841509232991572514202713908990540161188035538764566735974874558431263886011487099282280036353365392114518001888241829070846781937354598328313423655658727142206410932853592711835739103222056487720281015609484047771802904100847531636937822580866310243274741376875497848018135358252170886476224998148373504847299104885431707049408289523903107805279780562708662460199704256465168737889417355566746270679591030709031379032297337945913833986355722472408533861076373920974219181741959400130454967916063628829264258641137393034393593388914683000389182981190297304352444604702090105743620149431905182080382710936151797154248693198442802902769566848997471395454818073041374893166330284173135922064679986393427566653801893968370004203275188439241686682085002325973990045194173560698124893659279519461910802838789224771914263706996250149640654013273673935169464294649689678964505934220551121437057761421226400011721346789868865694310113210501667369752411180272963323643142176644719195496774703280193462034106869843918363915767250410027085997755156652773029687328275547723255256007909976562448352091198766863978526324329087448892471607074957650706896752360244216389447431403878627795174149321145271433174059805808939078573231930158048785383593108527502436430342401252548027412043905096250882658453752419831761117890849;9.6142647150;1.6838001130;0.0000015320
8310;596741504572854570554218596749963999318121255565574322744684583586222019190722698815047281932426104406966434518772339426642128934935845902364060954342201334048271134120609187886228298153987919826539180026934316414866988337947349001863639390346729359308398764020656536651357555054898496004864967313975230131905768612906448370891983237182137232965506969538205319271312732851110742727474792752895740896771278858368046355355471366381440998626359818559847788904740696109346837893451752319032349499174763566309319777181326904637486499660977607432187229599467451670991945049438247017497663030160538429276059619881118521665772372796990032125676758418158123890788284910655881212623943793035798382637860122439835899677448959528978947225288349419374523390713757861201156686542669585518706305928376564849265797166009611216129127092477895676807651198668494600598817484043822233490206401039668344755036818470084781863305523921823286752627056532265006935339016760943109406263113337976155151856450141265453901469777026635481864601610473711045470487132960745899032575040058328686411264698449269482852887991028956227396296121393396344301344152739206869175978526606399242539805041458711540787921506017797562456394114738360504022135480493225592272570234551212396554417648689677129386908078096899966337318997408169956749809588159611778353517292424470946971745604947150228382648487176438370797238547268809432030470089516945439988908261009432186494723831868784683245256302280106006557262164588570423466040050057852384687425667057134191982085873872072905155619357488022133709116637409756427548004378466015283243733931581772003972475477024380628660079967064898034954688538286722384967310793327456930735179421968343523104794770822076855267452269233199272954738335922160311996230308819629008989634308299103375064983396157800727832375767584783384841736153419926870781543209897926018538934406648076960932405119134358175538376282891614088646576170308152369634117560226043980328702228668249113064558168568389141371177047073647687372231571409152478594111849477625228542508382359827515206110909157138713505967155132975406780619591151306305821184245227155281824745716726116961399497047444382034317913191588619045485958120287821146156441738312977864367552193774986878471336344858467024543566772029871774845345190442767310937219599615619326311392776765283201147989779975594256516925645040306172461827226992096932907766626682368957631127764774612032495193923821737520909678546357505902349756331078979936223789823624478854076993437299160763;25.4197020920;1.6229820600;0.0000014740
8330;600049752268249647902622527333094785593553920686084515874820012299373645291936879815999185954702644316213674629040422039326360490247085671501671750932852833867075186987770266392754639745979447341959787093166942703604781164466743808665177664171245540715411630164551591207664342938575009369017634755715511028040532116948673739092409157739709412107631408767894723431483347670271835270931461440629687414919370477612918031364715243596850151883542300034620660138199838505281558908117353668507594225202302167756049676742385110620982044145885470092653187581860865009307657105295075955126429162291482044195401642163857395092502276225264553482680404690552507480220251667207803808161490063235323701982815773434142723263355279154999519494248582291610544496134148995021739971591004599189148511771927255045246607088958546696613062988449295314037101824182884399243603747038663376062959952290251953803867310797613200311001108715301249326151842159026543505936728141334377650177588413740013182559547474216922289298804613209277514450565460483715208757805494820063033819742243983162147681054425504245737020650489550000177825042796062741530232950025331641851353903395718818030961075749031241294088214616922226595084303077103700836605922795794927975444040602485047334488740230385070017318661509289769057586539198587584985891864671017605635949716987669816486287009614235564724119209386651926242870312962870543278455245870584458875905030784767483326024640827414409337294281577282721031975956295208227628467163055532797084089931350430885340659895788674451288225647520661164658694197645379953619018008731853708786032031967876912862267839705547134072053469654054946747610107439033992604608239972904539139461666023974515663391682457315178187108113092447500551337751271925534592726479188335728850389198909393997286230526775580867162565634431784740544937242226270527999431903374259631669189623361814433809608105542266896547663345404371650933930538008170667609391154909831539688478158328026827350165627613282364108501580333676362164956493316255072715610720966269385662157047135472434976978749693076128315932812056023781669626819131487904166411977391507062946475782039689361958290264180280350840157085793725070534116553263408501636924446416914394133415297011462936135073386682222994787447855285646749083167385545074010711613571499480055623326780118480329627516966165498828074411614476246102461941752526819519826019967746715350941411023214628241567059221005719610608803266772497771561556176951219227396983902816806461490598561691076847438389;22.5891471400;1.6552738880;0.0000016280
8350;695446771005391878562350342711327406163212355817890078372707842335491506683286878013294401054058925846231576776910938574859150258193103965713376716027229870769229036685904112273192589361389068558150737344377422632717288260364324040679633808889937383066898808691578470204080262922887649722786432726824898658283285574810287261093584628647544594037780072342617852421065895053493637139134904877798803467156590544541303536972336293329746414362887916445094697115420337778444630243986102982841629845418738006147900005657359946445390256850463951372565462221174259721848898894623876289685398762162030474504704766920030452672706784966731261320757756295232386876492200675663612140845743786628099914252574886190020472384115217326363642722267650693768767468818122458676562546242223791475778655639901470359793360472502883755658234268958142980186613015222359161141897846661228479450286986239378763655579422669541018013487825992528874310070501850824193280388811418261765858553250405696847636280471006749381382710294599356490704430597711034178156285263079785722403919455660624218532215035035229309609010476329565837034223247761602001975038574730943663845196279048986101837214681597850677134083997707597820318309967263701151699594637723730013824256712446083570684658209227201327275834285945720435031425714176965502958513188880272470822607984720140253283759017708795274974943757301372928909882694313582466028581816174305440567145424453390766469619008211063630151481916941356287668047519040748645583794850390022527823126527231253726019131982467215013388079187734396402800556293311172456222773602674602734109345983619706004358636040940619334798907012745903730259104951015125044195078353537773802719476498285229328749211059321595416113314145282559016591725504711308980433690470708623053202848036366168482938382401996712798052855838538612352958262752436766135771419586304136644392537806586807686414621262448568009304263135524708794182632192520477629600020106779748666592383832948014410021871476274027953633856831141947063759923071100600776411269397090673614626514778207447315416271868861883973867326052420616136159231384091548202493229229966058970311914572985653785905529267384153141873012386736359666790778316176577163534256274338592718001062954478306986142908313348381186630347009509556865489401000531474888034850352385208812060650171477641367701648624039538043643944582143501829763526347660743859359720534230979435403833346509304717295393144347785681912400583667185826892541258155559323479109048082735735616663066341334156680668056559;5.7593299170;1.6475532190;0.0000011260
8370;517934909233381513912727028322943772686505877710729900648363860926141362861509736238168995179030518043020826826164989743123132986424010178652213126290903228088251702003345866509730275146028664275218879686637038245035514894937132413268354354335711890735698745837989945317247073738629159625954205260769899505517481997856720453399060566647682919135952717623037215301232793716831604376484574311716290908229754555456135157579984052792598529088802089744860178642845778032350844850973149892965466689773919097209020767667773430996266232216080171519066987155078963511664892717267464410592902648397671855569793131408451839361391848284878133674249020393371137094374163885644141629095857043200838823770510457046362461278425463344600504466649060475627687943525196630289772652889639795080997039271028466362497824527781320143245766304923985561584517476855518708797010729456285842294933513248181612705368267666120390315946495731786340562535287140236885139116706793437660727278588440992990590886804901050688595680086151575643449362198701438896158446565606936783197847646440138734151400560949473397769985706890498365839687702345095914688535902941651320424199941383724051488850614809883528958078759918782917326317815506111379796636471944893498397891266803117873607337531770106985655953466615097988236425672790322454202465181580315024696708505727831561938335954422255916084254822822715843500473512886572403537780047492648299033568502393453606118139264563389605300636611087105856559160579052781284779781786099235437674900962609552456526402539089429879113562506360375833668548091790059590869286750115107704212510154739306812207083587216182973186569034752222404331751507426515181591183626499792336038466570026271141001736006027036825581558003052593440636814565998738960202414558292095555661670460650078170230449968403480233696350235380865917530586362466164219391939583590591902414889261160980811268270078082694442269647548066451338939386379911697418148816053244404588474936555267839224142484890696052287095509269081481763847574238816391105160095607129624314697122216268792911453878532672298560309686506158238302297896539651294449812707795842727167214426595241621800704780070597612700135291300768686200449791432461572975621918277495096590436438724178591962710219063669982279080576004830820644962414426190987498314450965198944574139148515071269820800206312425176213696218738398993089604660854380970410302661145087672080815611302938862948981797185747456519528429712108961354928583735576199279928266872138431525278128701668827665443272543049606689;6.5466086700;1.6669469280;0.0000015620
