Length;Fraction;S;T;Time
428;0.00000000000000000000000000000000000000000081177833999880475036248919284645707382596740915217855186007769856551022034138561894201385663446806144021958411968010436992851165191442882637639624842360827040788725521340398140085343883913474280626111949785001066029499013287148555205048298840042469567573432305905708210667107461933021543405672045248780199806430579980864061257971081607115532433637903808217137895495566126103367723002408;3036667492267039479793016729074988344935626610147785139692928661783525686913026770488633095112532081038626596184858420056968062789445139099246264578359676830968487037884121;3740759444593595120021534883449465685073310523354727272294052197615931416261915933190080960457708836272041963227247136992565794475139095311367364725304910429869559384710491914029522350551608530126755096930529854004;21.671875
429;0.000000000000000000000000000000000000000000034681571041572927410253313469921923838776140503511222487850262333682093484433407805854937190596360105224429303219207554908990791204115667024873583930155481277297639113386562917836050392401216367486187951012883155229413864009097592303487068892240715050307661306515448338964396963654209401016377222796661603754170409899191733399308153900614282035113091477805296823549463560447744519852361;442883875695902938444951504710789283858250398072701958251562287387148459895569472293621319485860024610849067807196418288036711247772887397875001704846627589007780450269712;12770006155863481487005044506530099343024460304765718846336990080728938660523812957754107910655930318903604281371408348862649900802548582578496364066970847882032664665198252586055742172991557836146556449241142502627;20.750000
430;0.0000000000000000000000000000000000000000000456171620797416094226917756495349511628112996449921525397917377153621964221601436059323746604250232272914720196203795485419745814636205437912671006391955051849441437591792178888152307995330369861729843651576976370051869947230311203108328788319759393476041728421934092901923200272970178876045551556458564852461327081489260036164523212276186477377444224526977695509979118607078208785660242;1774129711397110396292172769025254087188897330470000875979439838263635121368157229866847486297843013627795668573426045684210996352445993693405963715293908531811716009100061;38891715979521531192030454156435886697210534669878022649910576541937751955343422606455941597282343823742349641473820806202320270558386704458245275131373915471623381233916406301187915406817030499943769561629485342212;18.578125
431;0.00000000000000000000000000000000000000000003852612333698224034017546575248492484215385896971821024024723150767994930785391292576725950127948289449514216383292140874679462852062278853174163999083423513873088286286891568438089924846441522864836845546743214512600887252029030135030837149883706229377400033428809619765762492521108369205917289888766576222445220595284271032384545608592273458197041505368969450247419483563094738991476684;3235037771007876870785727768351259887632484247809627840857629797561490041642719751991671843184227694520721079475415843568052444337769347387600320191011017682935966078821289;83969979089551398563281598289796201224136317110805149616643098555721793990348558573148539109141262506439171054521601075756221371114094035373062527799446617914117914094096097530667246482530422778028783177841217147297;16.421875
432;0.000000000000000000000000000000000000000000020770035188054627404513776974199671920138322888396943145204844575678716788509827580642789560498343417748314398612650104338635127040394789003574496592441473268683939810196741108243752578521217190920042075530218867756586231685558865962603249602149774750539050464465782845905845746631127220857725785336119810357120515830115653410337356387467042435823511821207912199955458697374128093228042424;2301060140830011505278153200421926592864834905082507520578597052943722051743102563178882821694432469129304035611865875086915319122035377760474489732828765016531262843031555;110787493617411365555036891402672419568618286382762055404212476037817922257559484685648210443871249141106710101219599165217932389094380593335172981284232470017801992605494114955746581879105982735446846640957317497422;16.328125
433;0.0000000000000000000000000000000000000000000198692756174626737100440331358206130692663347991002085006338576069568229571814557447738249975101519227786604623047443800136240445717470884653023113399893599856924664116228494728061175698956050428362582268222083010306760105607187058352031250638107388920456643203730439887706859824240988882557737311501508954454884042322871263963418973851591557310338044690630706035946734417324441662655558344;9006113302991462381003263428314078338352929923015674534206324305497260685147640272682110153030382119493688483499422183598630707598373269414570801987677636045221547854343168;453268326253232176040946569761439026094304799349348699109570901285660882229080732559302199411400806203993037326352562650666100036713147515389760278096488278152066728917740107987527305101544337453830953137900765775233;16.375000
434;0.00000000000000000000000000000000000000000008083677590477785837478133777633741122266669883608104905771479882634628244433595856786676875123063953123242580985499796811867811310134330293061534723028079802827727125088640377754160097729373594698338493178861836384074530290670909461236753700164182847270274793790100178710001210478414400078079759347715253156385067018227011158472023200182910267947823581383619594151186962738887689702525480185;349851543089814511343291827411464938031288587973184608390324381645051713673904430848003387126584141958049092002305952836543852319297656571939023760692661466018446109418459573;4327876009081858158426192729199978962148541037048654347953746136328067037865229451617949740803647201987913308534930937855639935278533631693336932717231257350823376801796423053650226023092877451726902668457633395130408;16.453125
435;0.000000000000000000000000000000000000000000051041291665769592299005656941915352464300543569089393646111173150955573627647417795703933949924536070885898142413335580313741696172293874481497821430730189818547332952827954605693985065007601222852910610382511866827448893379553683167932020491947729539522718695443620129418915830890033713075976821380473272984680334450395055120616852124189211471068598510381147311111683931392515551872220998909;348820777713110537272872651711409672820511748806844569414501967525976487001660583075563169655083246344442693818251361977711606825420321278106975255012348450612513171228258689;6834089936384666810079618156208686146944953817689621272353229111294076652022669819711857340308879194001546969459214777751258671459208435483234633214913713535152970782671697769014456559203175669096352738091447530494232;16.875000
436;0.0000000000000000000000000000000000000000000100476146745170337775835830752053873067030755157158344560205200114438516669092513940784767683616396863084710735259960984592426523189498059685640602602854657716007180178758671460544253027878539835414465717389552894747415449777664778936506405058702603382238822456339484255609107751468415458427617452682409030915811202195997311838835403179276064780244508253137262089197740228326640713852156612051;491453437959045359925424673313217750807512966736077296005623495003525755037511942500262156090952253541842389217957008432380523622827439385006066594925460634676708037474005343;48912448763135755953309673844276953337290539657309838161956141495642222720550315139075636790945083991345842898323176901497060662336573375039305575167953374759959951441800592568322497221676777546568400518453917807577817;17.750000
437;0.00000000000000000000000000000000000000000006672951895422240240714399960105627260178132360101052804546212328518213445821973565669611895280775478565112287356459572640541002395567707318336856185717055013749612134822904296464558823841254583609481964437365275099294219806037831806447919891800265672740539346990167692144138310389059167294475399283660214386553253161690226048545862859174685185189326230845475479171843158265635619408490962009160;4347271796105503603656758796983548804081699839205606551102373602275518708640706630121086271087002801017108614861951001118194987949170256372034011668586091790055225046155184657;65147656752745465145664373240802669057973473959090333914956337029899086128602851794569805897408091204102979664658941070068794999931433044529286358008567831986356390118945968681840073160167895938384316636873423158303601;18.640625
438;0.000000000000000000000000000000000000000000098063597048547453432531264201034212184489970220018739613289468385056039613358026283104450371896043001821068631772979800215734453062513173585708170668941324421740800067845293017759691210381422529061092160911788058588860150295659170814056920963319743572948014006089136023228928738515998278309681642304312375953431822148936972344304226260968258328174304297879777457628153340804038484186818674441479;57765073383867993778022619299637553723050416285733140018555519702494953367871902139896676517145300350903724588873882148014876086548310821054446220365779218104487240788966648385;589057255928219358267601983201025262647157985609636191377271207500286410818934585820213937798885311966891844137222405398355105075257207559205146467316832654317771390898874323722120012041955690374169731551760313829687008;17.687500
439;0.0000000000000000000000000000000000000000000203552621342995227968354674368554706079145246695762774127441375669753476478589272658867040532519006505607551541449682663272842650099467066979923993592862088490449948375086607180656037626065638332985109179099609085748152436008085325769237128716815733308461361243615821786898441794417630883582395135630627897163105741218896392215087424769341241138264768932996663440223879309718018366041518848507567;28292818770376338860120111618715240534950535177917213748990398434984127252943647952483675872710757130385058052960719420799204932668337426636625726273895060954490383728880335655;1389951088996377000549778971073515136650546863522747824154333196025318580998275750557156283294082224388470694204624984300400449003930824103559699064703706393960608066850788039952207026088728344438448373328998434056289199;17.828125
440;0.00000000000000000000000000000000000000000000637674140492086687619897255624345571224283806036760395497375793600728310488908772142213527503882307088268675925149204054475753433696170807029869480063927555941156274562313728346201319411496939520434424248943927651837291268696735004344829195334416102561642894218241411801480072401235781178894547158657553149092980487473544154572841445826149001592461341768573139517421745803378703210809022557412910;44275514668249874588515677583406013738941634710100972690519961391402414043875648580506637570499406742510459104877145645020728075892318960761400282478333960149128583498826444226;6943282133737289005400740797771930867109752674155966514368765450473537036327066805204178623813113316929684068454947354643488868730560569735260849866571498715310194052420153484342594184342853987444689509456544599020110279;16.203125
441;0.000000000000000000000000000000000000000000005301488979950791000901298731176272082414676864624137938809263929292234323187106299028257598695933145192253856911735204500162312276208057356103349368798621424843232583159526526853957544494106752433456684804993353945290259639209227001945608045759515682527628758980920272939465530918628839580465734001474212699013606730564655936326119335191892138481646571886842576835001504088701828061577248861467466;65592960594031983218489732681434830354237966263402700215775264334916488033263195249046190998835257405482116328727314140014537368347724242309829688944294094197103706467098198260;12372554360122582813488303678963007006738895756189421350258949069647349962505530000194666486813857953136644369879770802160701911581661142214661598759660404029747905950548925649397016569425681515096862567224480743749311027;16.609375
442;0.0000000000000000000000000000000000000000000099460597561497812564724110453007789732852634191965259467614180238420930223754581637826149887348883286825941475070981007249146053518114799796874706866955177130397312195522031008018550278405895288664733088786256780396279989523000975811557759817597664089620797903427411768839010973652166927631015275781167359765311679277741953867961532596176207672502644921945110823120492290258722365166411230634365426;139486442591675534972096047504364715322053569214252348232058622438935367412420190999215527424399525942150518430058124052152900367606421748293588253300791845552878462473807057572;14024291630203529510203019641908737718718641770533449208355957028132428770254229973897925715365540022036670366533096595610297175948053357250779139801884728601769003701761901316502147765413604298766380201895289937664010355;18.859375
443;0.00000000000000000000000000000000000000000000998853920406967258990674802226320855962114998968581552934935093299998861977128867714202552926561876875646642216166514544738564438336323756003991374119741556114838049272802623162060679225268205486085878601701578129463678285648148689674301818375528238934443353837674290772344906844842525653104905404400883332468573756928617867741811057395933109369723584477693326688016716279763395689348673139721452797;407603640074335366245039676524594588880000651365374372955564825196464184432836267239461018590962883330908800514211222109146349559982168485582023799978459792098232295903884074159;40807132228931303462297839469581656099638148536086651832926081639687555687588593269186375732338834426292390439151480700859053520008616661855729081627966510178096867703050634129810871282991559089477469783972575002587853383;17.828125
444;0.000000000000000000000000000000000000000000003868631142748306570762763518983120073597261902565354479358551582863813910702533349363642894322125357002728317969127980371372501126608746016061761535018697968223723735162307459419389278684011588456534251622049006275218044921803533965062628106519097066197643741786397301893413048748060156581826262663103809970121788751343973143388790916823207946545890502100920991027394503951853714904436771320826804170;1559595973338649418652292624547712951774684410805629221530613077115037279279595828606599519329402390832133560148924806814210885669190399645793124883114186157595680641808380015511;403138969778002650074536907295678022620745519765271670195443740552016643638869762771567210714451379356912136490410123838535846115027662012480522410387465351392488014378380335550715058951438194740459816475402337694989329780;18.593750
445;0.0000000000000000000000000000000000000000000003194435068512668074696964819125546500361885005116764517810047624796252860645380240551747610963318959826307106095284959512276898235054027398823408531620866837563390404025883614039702592199210711034032074570954131831778125845310389652261358191857802516707049720695531766844229350672968573834984399153824860310174002157317585573644458363545015598528093572870769215667537912897751466462356975315466576614;180943980903484252764241274105015205583559573095693177842674746258688924791955470712085235585351511412579313113236992282501132501699023668190225812558606287224637424898812437421;566434994052741656729272719810637132264173539104806658286644788325186118906170568410725911507026651650034083421245984871033059048162121236616553879770630342397482376007681059664400964559152435258838345904163007330570336857;18.531250
446;0.00000000000000000000000000000000000000000000078037955656140166145013480951738532285030575489673157485699769063727842378272002276155821047357764810897503192550750050229044756884790609762429002250885124307148190149621427275679967061713539277756564244851931669624140458797139633570700857808502375787889383518153200673306979706763772020432543478940458262999790127588063672500756684603188973277169008985602669632527601227530319678474681169052508871933;3133163064861470040290942723828459069913856692940055624009595968818423106493996840704448433864414525896098901356683457965567928027746382528794756106173865172816240889027221878240;4014922019058487672886676608229605804500129667020261093237018828160754781241869025989502889378440869231683296594150849408337655030691868952609363907380550757062564588534278216632248313108144402271938701382036621951374807153;17.953125
447;0.000000000000000000000000000000000000000000003642548650962208964892499558279296712267364069363788997584476679433880299692977874132840304574843813104012160016443289665320664485881815024070912378106401513658045908565759158696717455816302966464095801660782598401133526735585828284942652260033131991446958644289841645583466236360862232473375044972136700738598781439618578238786334195232853865140601085140689176138201673043717204198175703061802586903925;51710388261557979290118699231483299103411745723705505710896557290605283823457121535715468288483806220398297691623377356977123563547830858215730001895436908514682348887456645295837;14196210735002333614239116190449374121854504616359913653854005635514410408716775779131689159299827814146329618929183232373415513266749513784151292311885859961678624102840830935718121116772888739745825494049506318905106532469;17.046875
448;0.0000000000000000000000000000000000000000000056528624807410359009898885793969052784775516249252484527521131152029567283995399629750709216771489927657147899336151282616514495877180156267814139247146018575147429437678017338657903862326021098811089403836670622031983190260538811642309613315588927560801174192191727159899292527699258272708704424336302834466713326556654268630163964802053486730104816688093632183824974936139719680215332653065357422815248;280386804155505847000255528865338720466852154675976090582153671237376932099316151425998295929086857535771697870796396034410434655397799497016601816744894272896162346301032905956441;49600853569455635118430555081987165278525836984441438598333886567901809493537668271636468264096493454310174227957448586763385157583061319673483180724922874255514690903828544859628190739801328979662365812724768880147723681505;18.187500
449;0.00000000000000000000000000000000000000000000573797004558005397547795057001871071252975779066558512081946165314694715157312455654928854995532190035374856966965698656682766032140828061841446924891538383203532268479504230692992450001410131728431601555338949530088705098689957097983894519831418113095746293104006694425490307513225619784148755231345767998671082609521488933004374408629463575809708424578067826060483753110306117738607825957095702581461673;739705999659858973605602350516520944128188380784652402084378908609995534859744727762477759629379459670985911050424341562807844625258839109461893003433603536473756388856090730701876;128914231650556091573498593985417307649277205549708490754865431012479348658844840017914471178134317787532708437380897249099488429041223512204320007635683482396285514910306970039247901539337030488908854860757981697847905525751;18.515625
450;0.000000000000000000000000000000000000000000000116475212118458563297853602021184528682578888947573262079282699176739193758029862477862540835838054168429227373363117205352330685218633231089780789404616140221249060365959599532715135218443894388822369896975095683205223404157809175270562521192436027586754746603604168829804082592507660151208961966111710529921298083356885412413507586534970505641821572814180448408374013504367935077150777648611590372078654;49334130486325174526342450800194776970941443500946838700928662777994089340873317385147382240178298256605524183253391514887867707105852584076782443105625828337443400864410131838079;423559052514546852197780113356089162826947549481620062739855808454694830928592846105691638702529310198811618346472598702673404872134559389807687676563305478765429764162831600603457753690800324423177977241809945409302048651675;17.437500
451;0.0000000000000000000000000000000000000000000009374166993362353901344288314538896181728477821724344520519006941950501849260044747544902374217012263811390321968708746970908081654995105591600559724420806760702588624986096219866270577933245770050560623844323942060372964232749860449950080845053471905516807951033063059631021067735797769658794584112037923026370167281572053569213498157819934096425323693483099012718406625113709511023044371183019241880147659;917633129109679462957705809495270509031399344171444029180390704326799714017136922738149364472764655727187993970001180220696088425651052519751947068646805922106797433546001034674895;978895649884875906416693037458180054923892613098013498859081611235230436319487787343394073051193985375800823430457366405013016297157056620083840832622897327709447029608934173134454582690803949896658292849167106975052623054371;19.296875
452;0.00000000000000000000000000000000000000000000013305771796671365598814001662288186259979187894458973914978405827343304099250458381444194629886290936905595694622838011199285420407713714699435874229635706052899410945292837146815748389923312148002183616138477344391074238753410610439700757192593806250583062476657134951413189539681405047684669414967760154146393565667001789481254327997196256209016130788602637966457827471605996221445119857210798007975148401;826980597100909258856771504526839508824430379336003596782267140539745922277014014954292469450171001587109545752249692990140924058053772547797804320131005842830427835807304979688329;6215202017126061122602716356726979962518950356205583605880699824435897992832400667334989674210394102334749951425362219152665768649962542716801611529470841775016146317614235376185743254918608166887897780531004521766322071101182;20.953125
453;0.000000000000000000000000000000000000000000000423173445779719233928661675809887168916816641936663896825117519095016332472962200471477277718712311269553718204495726469449490664004695796143272830917543395184562512928312319156296721450403433823193833679651111483142732743347829435042875368836754648783577901597133620668851735831723891174862313063207066271345413683914958792653409421368886111522137021515887118226930255421941754911390399681801934760117540878;6298072936932070983975634363316193894164718671349689984262420899262358930265630246347450820930992659454772922514972168305081879085626177465708489578506485336239086207384482627350045;14882958748339092473368227875979892637262032595244157209942844105549292688477326695810958791039105915414768330744474499779558908734020093800113852037354128585221557218697441979361080208358790634016522111910220634710982006738591;18.843750
454;0.0000000000000000000000000000000000000000000007518207677884558756960897176562919492496049460623953846705754940492564517191719593141270279825269827166382458969622066160954405652450602118266389409756962109198812926022977504352103322417705323741643537976681379374251272895882836223382159348586633460388329100834660102096035481669840029409667923634490746111056052453557115339247916308568884945706835758741077011957309831787427854479277100923563648684736347990;33885699834152920580847365990443144929020894264463299358351272690999194112267932355329121539281077437488810428511883994447620750886211203001013163152739561234909363284587676281045446;45071513432424274851850712353851104300423578347673341815859025215211339056508979163246999601858700550518006061202771032561255777785366565649253525569521267074107016383841407254683366820124022311498751191404596401402987660744709;19.937500
455;0.00000000000000000000000000000000000000000000069353234906944077981341941522409476379240956156764191260448787472431162857821618313590758326587026548762363353890814726394269340864236644083657206670052463396963061753796791804530776935395244885066828268889770613488172435189329961496935141787388461110500431991623486456236954928843502109990673734090069554454485191756558158308817042691689108133659397672439301402649351942687411885058530628172122404843821695064;153166506559704997361471780997467841695307513128886804470858489278057389117687527466114238546174679966477853153295469898046031649633828190439099855750867986503708273302387355042554609;220849837452022028790954710838590424622430394114196024926848074220000838294067329551479540858176966079598407850857061478884895731675329850760514582444745103740624603226955001226099859066253846254385482530442533326393017942960165;20.218750
456;0.000000000000000000000000000000000000000000000288271222299145835704609268202030940684434629567124690904049506264781481139443530430512168856177063820217269633458646476780060161252100698775728818811315515402939585072320922555466101494276444764077078501307777243070184205985678540286014041450633727933031396003135491133035962762001467912416914512997707020912839247952470275826327635893773344110652695543850165961759047301971480725906630478375799342381108358607;197569131813198170340937165885134366006743548959133653871840328445343269955382735911707570130593077583263481508403085886995359190309337188533391632969624512981845311517391076990798298;685358497589384866944176596595045834956749477751821605985838700460714781623097179193471197491538131310465110014803687662316838622703113855304565595671711756122539404565060356717713305197787271536367222804089108751316549040259169;19.531250
457;0.0000000000000000000000000000000000000000000005359243302835699831565536537775808895942994695376889304270767104807967368798426143485783000174241892547125469337346033974425562594401336944721675345186452622079247591704852884902008848427299854455574531895165783084167697017849103071412338337534941301493418762293979826438921143616395628611157911264720352139831564028524452950163370548136999914753857587358418188864436150248903928741103717267662235838637165990637;374268298990376137241858569496918078908961095959583281071299120356195088491906954034241685375598374147128706301480370169981106552264243980276809481245414864823193692546109158792767267;698360342760221590626679510247652240678522261092150994519623995433823013639422666521334182331991203007900832213662484943791915199284447744850321950135066102280672204236499820228306206502935694537977055907964657126822596364462732;18.296875
458;0.00000000000000000000000000000000000000000000026199079671255548748394321525180342134397338253615266273460013097298568319496910048592976418694888216771415975443094998672516179088125946171195126092273481750939911401733564074883846543035503518193745458820670093707695445744838554685835417225265422491672989461254033682868352785526413619364012615718467665169013896384815397310211204891523312605541728624112264270716644234257900702450696193088644364493024523627435;404843693615466753751295519297948630509617532546778510929987204609481029175906019985093973608604733912716314313515077769998905503086025100481880946095348369114028687216894456842348769;1545259217863454327141877943791519295100200966546400729344583115142969324317459650990612255928970720213946097260985127040779627104675674835746301411152494124793588893404211268963277574227334396034427842119220086147940448586530454;19.328125
459;0.000000000000000000000000000000000000000000000760575100579028464244341517726719271014329924432456383936817102742211562157073907305461709858197479423819841519315058321855918901270321021917391271598374429936057017441954439545887519021770619205531069590913842936244821304930414673606316451133930361786470277886379035761958354437703951652247058102961765003319033579678752182632048216855872675508822464280815525899819700376131693758137896422092793608380273301769778;1647891226705777723005652118334634304819287786125557195305842643060950237858121863000460154938826000194266026479195544074637893683914814130717753730844437449776369920731782414351226891;2166638410133637574794612920106857832313703958577203798423991532279614462633061155816984955740530244684429095546182415449567849913554332958242454590735782447699158309274247834894053411333840471337769800833916451634676703436038741;19.078125
460;0.0000000000000000000000000000000000000000000000181421281597408994585112384994848598107459800121731476177622564262022648025374674883181765289730475998799665578827322035566827739287962630720765602406393975350219577304549578689795552080646592732499128883184295145633058164162069749002279547920629970354650178456615376891362060288718184768454011090151168741265388350591119327338561334683493672835252474344283813124331597094629906105638321932560032758730683803215495;796981127847223576610168454645677617379201183118564075329307096297044044280108224087295309297694649670514027444923779095935536436662789055896632906669199231447827410492809450201940884;43929858770141431235762856490331980377060840613084356555822792132021295882597923017772323160441110933820651918736606982214424055145424850195537221750727273080905445710278572635208182990979143374386578762489652297193244276851342109;19.328125
461;0.00000000000000000000000000000000000000000000004142177669234821987053525343979660410600549336534048497782380878034736959608437406083595757248130233750683646289349125588790792780976809085526919346058477284492976545285986224586448274218038169711832607270991146689527621283844322458075447361852063966295778691243209811192424344711141536552536057335581460634317514408308671335963024907789133780397701113763500843492572303710595143494640035732423227181672657233608332;9012329906680362957719704104425248469720183500787254077386829068008274445071396460941727439118646589253153939802340829659314089663006257275374211264540871111113569908815331899786650651;217574682361348266089389464787284858178909081925761428824243518349220195028558833469014241021580055906628431054914464015825355365498873728440451867293496576834072043220215720948875789669502375904167188283380016359813255288697568486;19.078125
462;0.000000000000000000000000000000000000000000000052512045592296695269543019019462684511636536201391379003058511408097339996384858002488722634744852794190995950814426117428532531737137162351583466568121858330603847692479016297250604785538923873155536818301738574161251994306207608759966486784346154025193127233560015430337875525089640857807726977779000575688727009699115878170303520818293990977671880225832813641800778790213345198301603500983004162937061682109328987;36215456402961049906312747924745411454203238889579565807157779270536057219216802787839446406629898804639365855096186473942244502978891927485378955000630356651077829067991644514766418813;689659981714247119442990862329320525418957126540926806437048833379245177131623751578930918664250732257373454325524715842344906630306246530415395408009572313695776847925031341965748207221912795439307094110907526766397860513079024566;20.156250
463;0.0000000000000000000000000000000000000000000000733198319915283325566421578614316083227236880841445318496433075414752235435907101798569133717186478630690357995431498662882132737068570618909875969207292324229689907360988199651217674635888894409866793891668742086696484076025419614630342509946991155071973097824261887552714889725615074375080785027759224897633068288324492873257829423263229855378820819392478631171398603728559461522832963824361953483452074357654443760;162494983489397899892783404435411086771519481337630532690828071419136224970978435250796654099443070348693833351353510114035120241062366734397558363025554004246891692808752563225874698161;2216248715738645200172991583705268254182059688298624698997238685052233253165620198152134107158193812909673689759703942711844994859473436624770415155516315222053102938054764611344673139979523013786322073844797357485811847821998044636;21.218750
464;0.00000000000000000000000000000000000000000000002720410473698333902290358500442168593331020451412668727953906164604992840763980037964081876407526169692057384574822130853054248207182723812835897667873185344376610255039575154183163715512102764805132648400458336283495577365777952857053483827207782418770914400039862329454256143662852837052265124825970696348796306670066998149378442247017109304272593128319957721394057205925339720832523097878354473351235739293314093591;54863275787399617463879985033271798950441646623676813665068405010570700392869178062401054156826974990907758688197743889719049822659254184766086726114683213955756154362985499964057292233;2016727854778999122645458446094586329866811849485830313585091876853555359143925036326615024134188675920452408326558556459384201794944567600353921967280559620054689288982338158971495602182073886792114547826006502105730557020265899826;20.750000
465;0.000000000000000000000000000000000000000000000084858846750090953081842435603317503598818591905501184503402842409986904371454293732596734107811940100675397010003815067080373220696483009377454065429997393690708699012881255790424106284645488274789849812190508830054469984072139066901522987113530258160650147991998106394302117945359621925764948709241979847207568271146895021140913625085628833699297065970807269801749073823537598890194671242211254472948342260420119105955;229217527579697293378973345416384094339085215071477210553393993280764499792440783710516659202530326701022399205752440400601317263162993012052511736694725065345231607587199377588064037813;2701162416863173011865173363143898888208925596193193220184033497292062560815695752164662511031091816694984817530238652115206722616653146503669829805946538747930000024970370753589197434438712912440995646653835630866974556396143170770;19.078125
466;0.0000000000000000000000000000000000000000000000938771852547581752726798899779587683162037637514023209168802341221625012242082332564719959254275376607684780815594567828025411518340429486828391714106450122247525227726108033794463958007356055127245741036978518944449599481458301474396756925408522014191502180973973428559254831148162942622023150803945865257361781970840739309575378576433407237758031289220075429705329686785627796364489041081022280132147982354727732481148;5201341751899176030842693402161236847937194503514791305260192321665639172153299174839029237522930775640593288765930496244580338362075810988826064952436687152242999087049376705408373763819;55405812794494128299838435625615585289301548237310290236490136616487444874273786154224155612377362014115684937689920783698421101117778172612240317511882668662527043650532993259516126387177069602307670103010625026356169142467183431763;19.406250
467;0.00000000000000000000000000000000000000000000002476526047331327514380125450261735641471678103066408332874422555502423288746469299577605199641578798965223549427373089593078375814163136560762925408747976884550759935727313151987952445057802578716010663628798539748670347139599819198961661347821175073748675224692221047690754756150789336765843638780408648964288229582484038035863291289236738969262540065304089240801956476614884713160379706397283433014782856553205057964565;1866403524570446424192259082427338158537395119614256935338088436851569032602212596288243471120393501760581871471183985841886211873939690120231822999781042615155026838167606275311128975941;75363775260173772801013523880120684141759603586207353132899636528066054598533719161287435716822498189296018474451072544888737260638292884858690030932369593468311555285953200502246337244904457168644917978159305517112930749103203885301;20.296875
468;0.000000000000000000000000000000000000000000000037256159469135158430367622163533808457763016325267264931089317139348603778555921971835078584444566367227007347055152848549769678924375631190220727417678694059487598719251874882046056253571433616678940932657154098307983415083958143781147555511920287915212266057031358255142079940665945656877944744610125513662421491982642221917665491046784058856170209410279470612303437891108564672482504571367513222440285066122078955460838;3322568285741121920934971582395931026204513982224111599387333231229206376102381149861945440603999912399223393890838424343555311864598904513037740562503232013061947769971430574265041095627;89181717414906963232584394077326585145052661525669029675720011364641469284384847302013762972142408459121152490668159019574333477109583858195304574875439941421062701480928958004627653413402168007522902906087120437137155775974563156575;18.875000
469;0.0000000000000000000000000000000000000000000000449632684721325783648088596145045991322145348757345069194571303443892517284387833435059432446497163180936934333626796434152428870282100164959952886917270085115634730214707692491625363041203295475856942198481882020688412786816168652618823385699274532471329409672297469416456474446381276615473566161549768062101358239391822807830014130947863419625915108582448995837491321064072268138804504726000976358324923140173576572547624;5134365875373364485672765891894690034170429318876938086891596217171835115486962752163283795373034305368041598624112181338594373283946594038240186177406213222865020387614903770802501125078;114190227931395861803408588747303442889037186234537325740802460542995287407591955891938912879567117405669108112319503726171616494062147563351169520442219700009969618884057537856096977333021345676342770959593987137374297373873310092465;19.437500
470;0.00000000000000000000000000000000000000000000000124670760610126388541458018207284693242540116331018177477265044851345147991931582392474179368379432954338202321544446605270986705249725672584253005157257671666345693900583568276452985092830933928533340606532807502768222745954836987768931004975143600580432389897333062748413656502709378428556426391543929637458213726417641703034497786780800532281114720225153158740460714789711198214113664703559543286074337179938064833842337;1940954331879418627483151113088550933312265712250730427588818277976411796916126476620900587506674895995924452365658838169856497207367621942932388713031162254532382533491328504138391014211;1556864113430109704724695905002274502845086902184209693675441313479114415780471969464816376795607624352699270637621833854127116522851776530424406033723948896558979438909527402849770827341490281176227230406628788920748347730592452271397;19.828125
471;0.000000000000000000000000000000000000000000000008914543608424901392909305555351303034231798075228986772813220564014740869126029109248073639695221389185298034721933374461306961417261578012580410707715785591610210141071039029046833673639860713587330817331598486381550316282830397356088151666094020663109647862418640874785889657307535618129137765441914046611676378237669419231849704861938487812790430635289482429409452461668843947688367713119813676853715704046729593653933904;145931104365217878549626857448137545628746277703899459752844831070750137155657664730784947374560071992954779193359641904754502925194356422127493975231739528039790599041533701990813288306903;16370002859967190990322819718751734826955533736415977542987114650148294472051579034023615423293034339383719905608360383107606810812584014725838897199147431579224557914940462373315071635881878496851114187066494019280860893350443400535397;19.375000
472;0.0000000000000000000000000000000000000000000000081649957823159947515896442934539846308300778214058245455571203804685052152871068059572482473712559391620276644494778019865379147792293307233639866342302842867431975500675736373817718228737783401030135140554874216402118803187293479881191966849661470189394271151282544151407928068829157543141680835484846822155673684850924614184020524460818690283382113538129633595246212479925966787088620550008106780695312182975049648169954043;143155100414550571710814862306743667219092032556026646852784269127734566249251167310771000397015646034826812761017861424243680607277859457101761093640373928923475746920665040790277023459771;17532783142962596604177804051911382136864059951263615219480572146077076093462271177982543838437887534820939928017980866344206676610633645222064865385025486894212636398278175608029546941170760202086253662581478488895473049798159223031202;21.703125
473;0.00000000000000000000000000000000000000000000000480849214674485209017786069053205745247478912001490987935185598473411830329587504441508510899978127833505486972629489542670573773596898328379858380559414870811732108863497389071586528850683654502799504448096973925258868369811372575191911952100410305688127357518200165155312046348466701771551628731510572340978497729006389962130816849951466421946396131839968644349569174123570857776829487655985279391958401807807009842585883634;882705812384569658392782001260097329391589357347885984877379032047077129035643835342810991349367900804980097508185600447365966121462695903760487060498515033773778532556457983555250977849898;183572268695941313981282782062174571837174526331380546226306332768952497956358251718724847296758525526185980262436565719997576480814361741144301198280436651091075336670586709510749773342790666477437552350921097720162962357774579758394707;21.062500
